Date,AGG,CL=F,DX-Y.NYB,GC=F,SI=F,^DJI,^DJT,^GSPC,^IRX,^IXIC,^N225,^RUT,^STOXX50E,^TNX,^VIX
2007-03-30 00:00:00+00:00,59.47412872314453,65.87000274658203,82.93000030517578,663.0,13.390000343322754,12354.349609375,4810.7001953125,1420.8599853515625,4.894999980926514,2421.639892578125,17287.650390625,800.7100219726562,4181.02978515625,4.6479997634887695,14.640000343322754
2007-04-02 00:00:00+00:00,59.55096435546875,65.94000244140625,82.87000274658203,665.7000122070312,13.293000221252441,12382.2998046875,4816.830078125,1424.550048828125,4.90500020980835,2422.260009765625,17028.41015625,803.219970703125,4189.5498046875,4.642000198364258,14.529999732971191
2007-04-03 00:00:00+00:00,59.49142074584961,64.63999938964844,83.1500015258789,664.0,13.375,12510.2998046875,4901.77978515625,1437.77001953125,4.90500020980835,2450.330078125,17244.05078125,811.77001953125,4246.2998046875,4.664000034332275,13.460000038146973
2007-04-04 00:00:00+00:00,59.55693435668945,64.37999725341797,82.95999908447266,672.0999755859375,13.569999694824219,12530.0498046875,4891.77001953125,1439.3699951171875,4.90500020980835,2458.68994140625,17544.08984375,810.7899780273438,4261.830078125,4.6519999504089355,13.239999771118164
2007-04-05 00:00:00+00:00,59.503273010253906,64.27999877929688,82.68000030517578,674.2000122070312,13.694000244140625,12560.2001953125,4917.06005859375,1443.760009765625,4.894999980926514,2471.340087890625,17491.419921875,813.3499755859375,4271.5400390625,4.673999786376953,13.229999542236328
2007-04-10 00:00:00+00:00,59.36637496948242,61.88999938964844,82.69999694824219,676.5,13.887999534606934,12573.849609375,4994.72998046875,1448.3900146484375,4.880000114440918,2477.610107421875,17664.689453125,814.510009765625,4301.47021484375,4.723999977111816,12.680000305175781
2007-04-11 00:00:00+00:00,59.330604553222656,62.0099983215332,82.66999816894531,676.7999877929688,13.850000381469727,12484.6201171875,4970.02001953125,1438.8699951171875,4.885000228881836,2459.31005859375,17670.0703125,808.239990234375,4293.2001953125,4.738999843597412,13.489999771118164
2007-04-12 00:00:00+00:00,59.40208053588867,63.849998474121094,82.37000274658203,675.0999755859375,13.819999694824219,12552.9599609375,5052.0,1447.800048828125,4.885000228881836,2480.320068359375,17540.419921875,815.0499877929688,4280.02001953125,4.736999988555908,12.710000038146973
2007-04-13 00:00:00+00:00,59.30683898925781,63.630001068115234,82.12999725341797,685.4000244140625,14.057999610900879,12612.1298828125,5035.0,1452.8499755859375,4.869999885559082,2491.93994140625,17363.94921875,819.3800048828125,4317.35009765625,4.761000156402588,12.199999809265137
2007-04-16 00:00:00+00:00,59.425907135009766,63.61000061035156,82.06999969482422,690.0999755859375,14.050000190734863,12720.4599609375,5104.10009765625,1468.3299560546875,4.864999771118164,2518.330078125,17628.30078125,831.4400024414062,4379.25,4.735000133514404,11.979999542236328
2007-04-17 00:00:00+00:00,59.59862518310547,63.099998474121094,81.83000183105469,688.2000122070312,13.991999626159668,12773.0400390625,5082.22021484375,1471.47998046875,4.860000133514404,2516.949951171875,17527.44921875,828.9600219726562,4384.3798828125,4.688000202178955,12.140000343322754
2007-04-18 00:00:00+00:00,59.68793487548828,63.130001068115234,81.73999786376953,689.0999755859375,13.949000358581543,12803.83984375,5162.56982421875,1472.5,4.849999904632568,2510.5,17667.330078125,824.3800048828125,4358.9501953125,4.6539998054504395,12.420000076293945
2007-04-19 00:00:00+00:00,59.664085388183594,61.83000183105469,81.63999938964844,684.2999877929688,13.715999603271484,12808.6298828125,5165.58984375,1470.72998046875,4.84499979019165,2505.35009765625,17371.970703125,819.3200073242188,4339.93017578125,4.670000076293945,12.539999961853027
2007-04-20 00:00:00+00:00,59.63434982299805,63.380001068115234,81.63999938964844,692.0,13.937999725341797,12961.98046875,5205.85986328125,1484.3499755859375,4.835000038146973,2526.389892578125,17452.619140625,828.8599853515625,4416.7900390625,4.671999931335449,12.069999694824219
2007-04-23 00:00:00+00:00,59.693904876708984,65.88999938964844,81.73999786376953,690.5999755859375,14.032999992370605,12919.400390625,5161.759765625,1480.9300537109375,4.840000152587891,2523.669921875,17455.369140625,827.5499877929688,4400.1201171875,4.650000095367432,13.039999961853027
2007-04-24 00:00:00+00:00,59.723663330078125,64.58000183105469,81.55000305175781,684.2000122070312,13.769000053405762,12953.9404296875,5133.60009765625,1480.4100341796875,4.835000038146973,2524.5400390625,17451.76953125,826.3599853515625,4367.830078125,4.622000217437744,13.119999885559082
2007-04-25 00:00:00+00:00,59.74749755859375,65.83999633789062,81.43000030517578,684.0999755859375,13.751999855041504,13089.8896484375,5243.60009765625,1495.4200439453125,4.820000171661377,2547.889892578125,17236.16015625,832.0700073242188,4404.43994140625,4.645999908447266,13.210000038146973
2007-04-26 00:00:00+00:00,59.63434982299805,65.05999755859375,81.75,674.9000244140625,13.319999694824219,13105.5,5176.169921875,1494.25,4.800000190734863,2554.4599609375,17429.169921875,833.7999877929688,4414.2099609375,4.684000015258789,12.789999961853027
2007-04-27 00:00:00+00:00,59.62244415283203,66.45999908447266,81.52999877929688,678.7000122070312,13.442999839782715,13120.9404296875,5122.39013671875,1494.0699462890625,4.795000076293945,2557.2099609375,17400.41015625,829.7000122070312,4383.1298828125,4.697999954223633,12.449999809265137
2007-05-02 00:00:00+00:00,59.808197021484375,63.68000030517578,81.73999786376953,672.2999877929688,13.21399974822998,13211.8798828125,5086.14013671875,1495.9200439453125,4.755000114440918,2557.840087890625,17394.919921875,828.4600219726562,4415.47998046875,4.645999908447266,13.079999923706055
2007-05-07 00:00:00+00:00,59.87985610961914,61.470001220703125,81.68000030517578,688.0,13.527000427246094,13312.9697265625,5165.009765625,1509.47998046875,4.730000019073486,2570.949951171875,17669.830078125,831.8699951171875,4441.31005859375,4.636000156402588,13.149999618530273
2007-05-08 00:00:00+00:00,59.814117431640625,62.2599983215332,81.94000244140625,685.0999755859375,13.48900032043457,13309.0703125,5217.93017578125,1507.719970703125,4.755000114440918,2571.75,17656.83984375,830.9000244140625,4411.31982421875,4.633999824523926,13.210000038146973
2007-05-10 00:00:00+00:00,59.844051361083984,61.810001373291016,82.29000091552734,665.0999755859375,13.039999961853027,13215.1298828125,5121.77001953125,1491.469970703125,4.71999979019165,2533.739990234375,17736.9609375,818.6300048828125,4391.8701171875,4.6479997634887695,13.600000381469727
2007-05-11 00:00:00+00:00,59.72447204589844,62.369998931884766,82.12000274658203,670.5999755859375,13.210000038146973,13326.2197265625,5165.919921875,1505.8499755859375,4.715000152587891,2562.219970703125,17553.720703125,829.5399780273438,4423.06982421875,4.670000076293945,12.949999809265137
2007-05-14 00:00:00+00:00,59.736446380615234,62.459999084472656,82.06999969482422,668.5,13.142000198364258,13346.7802734375,5118.080078125,1503.1500244140625,4.699999809265137,2546.43994140625,17677.939453125,822.3300170898438,4413.72021484375,4.690000057220459,13.960000038146973
2007-05-15 00:00:00+00:00,59.71249771118164,63.16999816894531,81.75,673.0,13.22599983215332,13383.83984375,5126.27001953125,1501.18994140625,4.690000057220459,2525.2900390625,17512.98046875,814.1799926757812,4441.02978515625,4.711999893188477,14.010000228881836
2007-05-16 00:00:00+00:00,59.72447204589844,62.54999923706055,82.16000366210938,660.2000122070312,12.843000411987305,13487.5302734375,5215.25,1514.1400146484375,4.610000133514404,2547.419921875,17529.0,820.2000122070312,4422.6201171875,4.708000183105469,13.5
2007-05-18 00:00:00+00:00,59.44955062866211,64.94000244140625,82.19999694824219,661.0,12.925999641418457,13556.5302734375,5213.7099609375,1522.75,4.684999942779541,2558.449951171875,17399.580078125,823.6599731445312,4480.81005859375,4.803999900817871,12.760000228881836
2007-05-21 00:00:00+00:00,59.56904220581055,66.2699966430664,82.36000061035156,662.9000244140625,13.057000160217285,13542.8798828125,5202.93994140625,1525.0999755859375,4.710000038146973,2578.7900390625,17556.869140625,833.6500244140625,4465.5400390625,4.788000106811523,13.300000190734863
2007-05-22 00:00:00+00:00,59.44955062866211,64.97000122070312,82.38999938964844,659.0999755859375,12.918999671936035,13539.9501953125,5197.18994140625,1524.1199951171875,4.775000095367432,2588.02001953125,17680.05078125,839.9199829101562,4469.8798828125,4.830999851226807,13.0600004196167
2007-05-23 00:00:00+00:00,59.40167236328125,65.7699966430664,82.30999755859375,661.9000244140625,13.03499984741211,13525.650390625,5199.72998046875,1522.280029296875,4.764999866485596,2577.050048828125,17705.119140625,836.5399780273438,4499.68994140625,4.859000205993652,13.239999771118164
2007-05-24 00:00:00+00:00,59.42556381225586,64.18000030517578,82.41000366210938,653.0,12.85200023651123,13441.1298828125,5135.9501953125,1507.510009765625,4.764999866485596,2537.919921875,17696.970703125,823.7999877929688,4452.7001953125,4.85699987411499,14.079999923706055
2007-05-25 00:00:00+00:00,59.39570236206055,65.19999694824219,82.33000183105469,655.0999755859375,12.9350004196167,13507.2802734375,5147.580078125,1515.72998046875,4.739999771118164,2557.18994140625,17481.2109375,829.9299926757812,4463.52001953125,4.861000061035156,13.34000015258789
2007-05-29 00:00:00+00:00,59.33596420288086,63.150001525878906,82.30999755859375,657.0999755859375,13.157999992370605,13521.33984375,5206.6298828125,1518.1099853515625,4.684999942779541,2572.06005859375,17672.560546875,837.530029296875,4474.81005859375,4.881999969482422,13.529999732971191
2007-05-30 00:00:00+00:00,59.40762710571289,63.4900016784668,82.43000030517578,653.0999755859375,13.154999732971191,13633.080078125,5233.77978515625,1530.22998046875,4.704999923706055,2592.590087890625,17588.259765625,843.3499755859375,4468.72021484375,4.877999782562256,12.829999923706055
2007-05-31 00:00:00+00:00,59.27617645263672,64.01000213623047,82.30000305175781,661.0,13.409000396728516,13627.6396484375,5292.81982421875,1530.6199951171875,4.590000152587891,2604.52001953125,17875.75,847.1799926757812,4512.64990234375,4.889999866485596,13.050000190734863
2007-06-01 00:00:00+00:00,59.21493148803711,65.08000183105469,82.31999969482422,671.2000122070312,13.680999755859375,13668.1103515625,5326.009765625,1536.3399658203125,4.65500020980835,2613.919921875,17958.880859375,853.4500122070312,4556.97021484375,4.955999851226807,12.779999732971191
2007-06-04 00:00:00+00:00,59.286991119384766,66.20999908447266,82.05999755859375,670.7000122070312,13.685999870300293,13676.3203125,5290.52001953125,1539.1800537109375,4.625,2618.2900390625,17973.419921875,855.0900268554688,4537.81005859375,4.928999900817871,13.289999961853027
